review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model
955,Astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen Bank,Google Play,positive,0.9997556805610657,distilbert-base-uncased-finetuned-sst-2-english
956,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Dashen Bank,Google Play,positive,0.9997450709342957,distilbert-base-uncased-finetuned-sst-2-english
957,stunning UI with reliable service!,5,2025-10-28,Dashen Bank,Google Play,positive,0.9997430443763733,distilbert-base-uncased-finetuned-sst-2-english
958,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen Bank,Google Play,positive,0.9995073080062866,distilbert-base-uncased-finetuned-sst-2-english
959,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,Dashen Bank,Google Play,positive,0.8331388235092163,distilbert-base-uncased-finetuned-sst-2-english
960,convinent,5,2025-10-22,Dashen Bank,Google Play,negative,0.9798853993415833,distilbert-base-uncased-finetuned-sst-2-english
961,Good,4,2025-10-21,Dashen Bank,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
962,it is Excellent April jest continue more abeaten.....,4,2025-10-19,Dashen Bank,Google Play,positive,0.9983513355255127,distilbert-base-uncased-finetuned-sst-2-english
963,I like it,5,2025-10-18,Dashen Bank,Google Play,positive,0.9998593330383301,distilbert-base-uncased-finetuned-sst-2-english
964,abdrug bentahuuuu,3,2025-10-17,Dashen Bank,Google Play,negative,0.7569704055786133,distilbert-base-uncased-finetuned-sst-2-english
965,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen Bank,Google Play,negative,0.9998059868812561,distilbert-base-uncased-finetuned-sst-2-english
966,Best application,5,2025-10-14,Dashen Bank,Google Play,positive,0.9998098015785217,distilbert-base-uncased-finetuned-sst-2-english
967,easy,5,2025-10-14,Dashen Bank,Google Play,positive,0.9972309470176697,distilbert-base-uncased-finetuned-sst-2-english
968,lmo,5,2025-10-13,Dashen Bank,Google Play,positive,0.9923747181892395,distilbert-base-uncased-finetuned-sst-2-english
969,meseret birara,5,2025-10-12,Dashen Bank,Google Play,negative,0.7238974571228027,distilbert-base-uncased-finetuned-sst-2-english
970,it doesn't let me open my account,1,2025-10-12,Dashen Bank,Google Play,negative,0.9643087983131409,distilbert-base-uncased-finetuned-sst-2-english
971,very good,1,2025-10-11,Dashen Bank,Google Play,positive,0.9998520612716675,distilbert-base-uncased-finetuned-sst-2-english
972,it is the best,5,2025-10-11,Dashen Bank,Google Play,positive,0.9998602867126465,distilbert-base-uncased-finetuned-sst-2-english
973,nice and best,5,2025-10-10,Dashen Bank,Google Play,positive,0.9998648166656494,distilbert-base-uncased-finetuned-sst-2-english
974,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen Bank,Google Play,negative,0.9998096823692322,distilbert-base-uncased-finetuned-sst-2-english
975,hayelu Beranu Bashre,5,2025-10-07,Dashen Bank,Google Play,positive,0.9403011202812195,distilbert-base-uncased-finetuned-sst-2-english
976,👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,Dashen Bank,Google Play,negative,0.9885032773017883,distilbert-base-uncased-finetuned-sst-2-english
977,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,Dashen Bank,Google Play,negative,0.9973627924919128,distilbert-base-uncased-finetuned-sst-2-english
978,perfect,5,2025-10-06,Dashen Bank,Google Play,positive,0.9998517036437988,distilbert-base-uncased-finetuned-sst-2-english
979,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen Bank,Google Play,negative,0.7281897664070129,distilbert-base-uncased-finetuned-sst-2-english
980,wow,5,2025-10-04,Dashen Bank,Google Play,positive,0.999592125415802,distilbert-base-uncased-finetuned-sst-2-english
981,tadesa melka tulluu,1,2025-10-04,Dashen Bank,Google Play,negative,0.9457598328590393,distilbert-base-uncased-finetuned-sst-2-english
982,I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen Bank,Google Play,negative,0.9991094470024109,distilbert-base-uncased-finetuned-sst-2-english
983,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen Bank,Google Play,negative,0.9987977743148804,distilbert-base-uncased-finetuned-sst-2-english
984,withdraw,1,2025-10-02,Dashen Bank,Google Play,negative,0.99894779920578,distilbert-base-uncased-finetuned-sst-2-english
985,It takes gazillion years to open 😶,3,2025-10-02,Dashen Bank,Google Play,negative,0.9909953474998474,distilbert-base-uncased-finetuned-sst-2-english
986,this app is outstanding,5,2025-10-01,Dashen Bank,Google Play,positive,0.9998713731765747,distilbert-base-uncased-finetuned-sst-2-english
987,totally bad,1,2025-10-01,Dashen Bank,Google Play,negative,0.9997747540473938,distilbert-base-uncased-finetuned-sst-2-english
988,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen Bank,Google Play,negative,0.9886035919189453,distilbert-base-uncased-finetuned-sst-2-english
989,nice app,5,2025-09-30,Dashen Bank,Google Play,positive,0.9998061060905457,distilbert-base-uncased-finetuned-sst-2-english
990,ሙነጃት አብድላ ሸረፍ,2,2025-09-30,Dashen Bank,Google Play,negative,0.8337253928184509,distilbert-base-uncased-finetuned-sst-2-english
991,it fast service,5,2025-09-29,Dashen Bank,Google Play,positive,0.999433696269989,distilbert-base-uncased-finetuned-sst-2-english
992,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Dashen Bank,Google Play,positive,0.9994186162948608,distilbert-base-uncased-finetuned-sst-2-english
993,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Dashen Bank,Google Play,negative,0.9984353184700012,distilbert-base-uncased-finetuned-sst-2-english
994,I love it 👍,5,2025-09-28,Dashen Bank,Google Play,positive,0.9998791217803955,distilbert-base-uncased-finetuned-sst-2-english
995,Best,5,2025-09-28,Dashen Bank,Google Play,positive,0.9997941851615906,distilbert-base-uncased-finetuned-sst-2-english
996,gooe,5,2025-09-28,Dashen Bank,Google Play,negative,0.9992986917495728,distilbert-base-uncased-finetuned-sst-2-english
997,Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen Bank,Google Play,positive,0.9997637867927551,distilbert-base-uncased-finetuned-sst-2-english
998,cool app,5,2025-09-27,Dashen Bank,Google Play,positive,0.999824583530426,distilbert-base-uncased-finetuned-sst-2-english
999,App That makes cashless society in our century and Easy to use.,5,2025-09-27,Dashen Bank,Google Play,positive,0.9961215853691101,distilbert-base-uncased-finetuned-sst-2-english
1000,tadass,1,2025-09-27,Dashen Bank,Google Play,negative,0.9969047904014587,distilbert-base-uncased-finetuned-sst-2-english
1001,ሙሃጂራ,1,2025-09-27,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
1002,It is an amazing app and all in one,5,2025-09-27,Dashen Bank,Google Play,positive,0.9998719692230225,distilbert-base-uncased-finetuned-sst-2-english
1003,i dont like it,1,2025-09-27,Dashen Bank,Google Play,negative,0.9909656047821045,distilbert-base-uncased-finetuned-sst-2-english
1004,Dashen is the Future,5,2025-09-27,Dashen Bank,Google Play,positive,0.9976993203163147,distilbert-base-uncased-finetuned-sst-2-english
1005,the best version in 🇪🇹,5,2025-09-27,Dashen Bank,Google Play,positive,0.999782145023346,distilbert-base-uncased-finetuned-sst-2-english
1006,excellent,5,2025-09-26,Dashen Bank,Google Play,positive,0.9998434782028198,distilbert-base-uncased-finetuned-sst-2-english
1007,"its amazing app, visually stunning",5,2025-09-26,Dashen Bank,Google Play,positive,0.9998769760131836,distilbert-base-uncased-finetuned-sst-2-english
1008,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen Bank,Google Play,negative,0.9995762705802917,distilbert-base-uncased-finetuned-sst-2-english
1009,the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen Bank,Google Play,positive,0.9998315572738647,distilbert-base-uncased-finetuned-sst-2-english
1010,I love the new user interface,5,2025-09-26,Dashen Bank,Google Play,positive,0.9998557567596436,distilbert-base-uncased-finetuned-sst-2-english
1011,"Appreciated, Always one step ahead!",5,2025-09-26,Dashen Bank,Google Play,positive,0.9998669624328613,distilbert-base-uncased-finetuned-sst-2-english
1012,👌👌,5,2025-09-26,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
1013,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen Bank,Google Play,negative,0.9990849494934082,distilbert-base-uncased-finetuned-sst-2-english
1014,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen Bank,Google Play,positive,0.9997037053108215,distilbert-base-uncased-finetuned-sst-2-english
1015,it can't do without data or wifi,1,2025-09-26,Dashen Bank,Google Play,negative,0.8546772599220276,distilbert-base-uncased-finetuned-sst-2-english
1016,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Dashen Bank,Google Play,positive,0.9996398687362671,distilbert-base-uncased-finetuned-sst-2-english
1017,So nice !,5,2025-09-26,Dashen Bank,Google Play,positive,0.9998644590377808,distilbert-base-uncased-finetuned-sst-2-english
1018,What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Dashen Bank,Google Play,negative,0.9996622800827026,distilbert-base-uncased-finetuned-sst-2-english
1019,good,3,2025-09-25,Dashen Bank,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
1020,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Dashen Bank,Google Play,positive,0.9998483657836914,distilbert-base-uncased-finetuned-sst-2-english
1021,excellent UI improvement 💯💯,5,2025-09-24,Dashen Bank,Google Play,positive,0.9994623064994812,distilbert-base-uncased-finetuned-sst-2-english
1022,one of the best app in Ethiopia .,5,2025-09-24,Dashen Bank,Google Play,positive,0.999811589717865,distilbert-base-uncased-finetuned-sst-2-english
1023,great app,5,2025-09-23,Dashen Bank,Google Play,positive,0.999821126461029,distilbert-base-uncased-finetuned-sst-2-english
1024,it is good but some times says duplicate transaction why? and text,5,2025-09-23,Dashen Bank,Google Play,negative,0.9683175086975098,distilbert-base-uncased-finetuned-sst-2-english
1025,The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,Dashen Bank,Google Play,negative,0.9998214840888977,distilbert-base-uncased-finetuned-sst-2-english
1026,safe and secure,3,2025-09-18,Dashen Bank,Google Play,positive,0.9998433589935303,distilbert-base-uncased-finetuned-sst-2-english
1027,በጣም ምቹ ነው,4,2025-09-15,Dashen Bank,Google Play,negative,0.8337253928184509,distilbert-base-uncased-finetuned-sst-2-english
1028,"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen Bank,Google Play,negative,0.9993507266044617,distilbert-base-uncased-finetuned-sst-2-english
1029,Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen Bank,Google Play,negative,0.9945451021194458,distilbert-base-uncased-finetuned-sst-2-english
1030,ዳሺባክ,5,2025-09-11,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
1031,total,5,2025-09-11,Dashen Bank,Google Play,positive,0.9983637928962708,distilbert-base-uncased-finetuned-sst-2-english
1032,dashen super app is the best,5,2025-09-10,Dashen Bank,Google Play,positive,0.9998204112052917,distilbert-base-uncased-finetuned-sst-2-english
1033,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,Dashen Bank,Google Play,negative,0.9952489733695984,distilbert-base-uncased-finetuned-sst-2-english
1034,not werke,2,2025-09-08,Dashen Bank,Google Play,negative,0.9970670342445374,distilbert-base-uncased-finetuned-sst-2-english
1035,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen Bank,Google Play,negative,0.9998086094856262,distilbert-base-uncased-finetuned-sst-2-english
1036,simple and easy to use,5,2025-09-08,Dashen Bank,Google Play,positive,0.9997318387031555,distilbert-base-uncased-finetuned-sst-2-english
1037,meke,4,2025-09-07,Dashen Bank,Google Play,positive,0.9576798677444458,distilbert-base-uncased-finetuned-sst-2-english
1038,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,Dashen Bank,Google Play,negative,0.9997312426567078,distilbert-base-uncased-finetuned-sst-2-english
1039,bad specialy at weekends,1,2025-09-07,Dashen Bank,Google Play,negative,0.999614953994751,distilbert-base-uncased-finetuned-sst-2-english
1040,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen Bank,Google Play,negative,0.9967774748802185,distilbert-base-uncased-finetuned-sst-2-english
1041,It is good apps but it needs strong network,5,2025-09-06,Dashen Bank,Google Play,negative,0.9703445434570312,distilbert-base-uncased-finetuned-sst-2-english
1042,very slow,3,2025-09-06,Dashen Bank,Google Play,negative,0.9997065663337708,distilbert-base-uncased-finetuned-sst-2-english
1043,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen Bank,Google Play,negative,0.9970771074295044,distilbert-base-uncased-finetuned-sst-2-english
1044,lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Dashen Bank,Google Play,negative,0.974568247795105,distilbert-base-uncased-finetuned-sst-2-english
1045,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen Bank,Google Play,positive,0.9979987740516663,distilbert-base-uncased-finetuned-sst-2-english
1046,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Dashen Bank,Google Play,negative,0.999657154083252,distilbert-base-uncased-finetuned-sst-2-english
1047,"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen Bank,Google Play,negative,0.9980061650276184,distilbert-base-uncased-finetuned-sst-2-english
1048,great 👍,5,2025-09-02,Dashen Bank,Google Play,positive,0.9997692704200745,distilbert-base-uncased-finetuned-sst-2-english
1049,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen Bank,Google Play,negative,0.9998026490211487,distilbert-base-uncased-finetuned-sst-2-english
1050,good,2,2025-09-01,Dashen Bank,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
1051,dashin bank,5,2025-08-30,Dashen Bank,Google Play,positive,0.9924732446670532,distilbert-base-uncased-finetuned-sst-2-english
1052,muhaammad bakko,5,2025-08-30,Dashen Bank,Google Play,negative,0.9322325587272644,distilbert-base-uncased-finetuned-sst-2-english
1053,goog,5,2025-08-29,Dashen Bank,Google Play,negative,0.9989757537841797,distilbert-base-uncased-finetuned-sst-2-english
1054,un functional app,1,2025-08-29,Dashen Bank,Google Play,negative,0.998763918876648,distilbert-base-uncased-finetuned-sst-2-english
1055,trnes far,5,2025-08-27,Dashen Bank,Google Play,negative,0.6042293906211853,distilbert-base-uncased-finetuned-sst-2-english
1056,shimalis,4,2025-08-25,Dashen Bank,Google Play,positive,0.966498613357544,distilbert-base-uncased-finetuned-sst-2-english
1057,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Dashen Bank,Google Play,negative,0.9366679191589355,distilbert-base-uncased-finetuned-sst-2-english
1058,excellent mobile banking digital,5,2025-08-24,Dashen Bank,Google Play,positive,0.9998231530189514,distilbert-base-uncased-finetuned-sst-2-english
1059,"Excellent, and it's truly a super app!",5,2025-08-24,Dashen Bank,Google Play,positive,0.9998637437820435,distilbert-base-uncased-finetuned-sst-2-english
1060,nice app,4,2025-08-23,Dashen Bank,Google Play,positive,0.9998061060905457,distilbert-base-uncased-finetuned-sst-2-english
1061,very nice app,5,2025-08-23,Dashen Bank,Google Play,positive,0.9998562335968018,distilbert-base-uncased-finetuned-sst-2-english
1062,can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen Bank,Google Play,negative,0.9997205138206482,distilbert-base-uncased-finetuned-sst-2-english
1063,seche,1,2025-08-22,Dashen Bank,Google Play,positive,0.9675268530845642,distilbert-base-uncased-finetuned-sst-2-english
1064,very fast bank,5,2025-08-22,Dashen Bank,Google Play,positive,0.9985563158988953,distilbert-base-uncased-finetuned-sst-2-english
1065,good and well,5,2025-08-22,Dashen Bank,Google Play,positive,0.9998481273651123,distilbert-base-uncased-finetuned-sst-2-english
1066,what a bank it is,5,2025-08-22,Dashen Bank,Google Play,positive,0.9696678519248962,distilbert-base-uncased-finetuned-sst-2-english
1067,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen Bank,Google Play,positive,0.9990369081497192,distilbert-base-uncased-finetuned-sst-2-english
1068,nic,5,2025-08-20,Dashen Bank,Google Play,positive,0.9977141618728638,distilbert-base-uncased-finetuned-sst-2-english
1069,easy to use and the best one,5,2025-08-17,Dashen Bank,Google Play,positive,0.9998494386672974,distilbert-base-uncased-finetuned-sst-2-english
1070,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen Bank,Google Play,negative,0.9997392296791077,distilbert-base-uncased-finetuned-sst-2-english
1071,very good app,5,2025-08-16,Dashen Bank,Google Play,positive,0.9998675584793091,distilbert-base-uncased-finetuned-sst-2-english
1072,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Dashen Bank,Google Play,negative,0.999725878238678,distilbert-base-uncased-finetuned-sst-2-english
1073,አሪፍ,5,2025-08-15,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
1074,best but USSD is necessary,5,2025-08-15,Dashen Bank,Google Play,positive,0.6782346963882446,distilbert-base-uncased-finetuned-sst-2-english
1075,"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,Dashen Bank,Google Play,positive,0.9985429048538208,distilbert-base-uncased-finetuned-sst-2-english
1076,still it's essay for user,4,2025-08-15,Dashen Bank,Google Play,negative,0.8707894086837769,distilbert-base-uncased-finetuned-sst-2-english
1077,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Dashen Bank,Google Play,negative,0.995208203792572,distilbert-base-uncased-finetuned-sst-2-english
1078,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Dashen Bank,Google Play,negative,0.9996106028556824,distilbert-base-uncased-finetuned-sst-2-english
1079,"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen Bank,Google Play,negative,0.9990180730819702,distilbert-base-uncased-finetuned-sst-2-english
1080,የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Dashen Bank,Google Play,negative,0.9200407862663269,distilbert-base-uncased-finetuned-sst-2-english
1081,በጣም ችግር አለበት,1,2025-08-14,Dashen Bank,Google Play,negative,0.8337253928184509,distilbert-base-uncased-finetuned-sst-2-english
1082,great 👍 app,5,2025-08-13,Dashen Bank,Google Play,positive,0.9995050430297852,distilbert-base-uncased-finetuned-sst-2-english
1083,"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen Bank,Google Play,negative,0.9997575879096985,distilbert-base-uncased-finetuned-sst-2-english
1084,very poor and time taking to use,1,2025-08-13,Dashen Bank,Google Play,negative,0.9997921586036682,distilbert-base-uncased-finetuned-sst-2-english
1085,it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen Bank,Google Play,positive,0.9996755123138428,distilbert-base-uncased-finetuned-sst-2-english
1086,the new version is so good I like it,5,2025-08-13,Dashen Bank,Google Play,positive,0.9998716115951538,distilbert-base-uncased-finetuned-sst-2-english
1087,Good,3,2025-08-12,Dashen Bank,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
1088,good job my dashen super app,5,2025-08-12,Dashen Bank,Google Play,positive,0.9996693134307861,distilbert-base-uncased-finetuned-sst-2-english
1089,Some connection issues,3,2025-08-12,Dashen Bank,Google Play,negative,0.9717355370521545,distilbert-base-uncased-finetuned-sst-2-english
1090,verry slow app 🤢,1,2025-08-12,Dashen Bank,Google Play,negative,0.9986931681632996,distilbert-base-uncased-finetuned-sst-2-english
1091,best bauget app,5,2025-08-12,Dashen Bank,Google Play,positive,0.998792290687561,distilbert-base-uncased-finetuned-sst-2-english
1092,its good but he said uptede me 😠🤕,2,2025-08-12,Dashen Bank,Google Play,positive,0.9973610043525696,distilbert-base-uncased-finetuned-sst-2-english
1093,network issue,1,2025-08-12,Dashen Bank,Google Play,negative,0.9874956011772156,distilbert-base-uncased-finetuned-sst-2-english
1094,እንጠቀምበት,5,2025-08-12,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
1095,fast and easy to use great App.,5,2025-08-12,Dashen Bank,Google Play,positive,0.9997286200523376,distilbert-base-uncased-finetuned-sst-2-english
1096,Best Performing and Fast Financial app,5,2025-08-12,Dashen Bank,Google Play,positive,0.9997550845146179,distilbert-base-uncased-finetuned-sst-2-english
1097,well done keep it up,5,2025-08-12,Dashen Bank,Google Play,positive,0.9996840953826904,distilbert-base-uncased-finetuned-sst-2-english
1098,good but it takes forever to load,3,2025-08-12,Dashen Bank,Google Play,negative,0.9274640083312988,distilbert-base-uncased-finetuned-sst-2-english
1099,"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen Bank,Google Play,negative,0.8449757099151611,distilbert-base-uncased-finetuned-sst-2-english
1100,my favorite 💗💗💗,5,2025-08-11,Dashen Bank,Google Play,positive,0.9974082112312317,distilbert-base-uncased-finetuned-sst-2-english
1101,Good app,5,2025-08-11,Dashen Bank,Google Play,positive,0.9998493194580078,distilbert-base-uncased-finetuned-sst-2-english
1102,"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen Bank,Google Play,negative,0.9998206496238708,distilbert-base-uncased-finetuned-sst-2-english
1103,"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Dashen Bank,Google Play,negative,0.9996850490570068,distilbert-base-uncased-finetuned-sst-2-english
1104,modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen Bank,Google Play,positive,0.9996292591094971,distilbert-base-uncased-finetuned-sst-2-english
1105,when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen Bank,Google Play,negative,0.9994574189186096,distilbert-base-uncased-finetuned-sst-2-english
1106,"poor, glitch stack",1,2025-08-07,Dashen Bank,Google Play,negative,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
1107,slowest banking app ever used,3,2025-08-07,Dashen Bank,Google Play,negative,0.998941957950592,distilbert-base-uncased-finetuned-sst-2-english
1108,Good,1,2025-08-06,Dashen Bank,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
1109,Good 👍,5,2025-08-05,Dashen Bank,Google Play,positive,0.9998576641082764,distilbert-base-uncased-finetuned-sst-2-english
1110,Dashen Bank super app is the best app,5,2025-08-05,Dashen Bank,Google Play,positive,0.9998195767402649,distilbert-base-uncased-finetuned-sst-2-english
1111,would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen Bank,Google Play,negative,0.9994837045669556,distilbert-base-uncased-finetuned-sst-2-english
1112,sometimes is not working to be honest,1,2025-08-01,Dashen Bank,Google Play,negative,0.9997746348381042,distilbert-base-uncased-finetuned-sst-2-english
1113,ok,4,2025-08-01,Dashen Bank,Google Play,positive,0.9997851252555847,distilbert-base-uncased-finetuned-sst-2-english
1114,Why isn't this app working?,5,2025-07-29,Dashen Bank,Google Play,negative,0.9989972710609436,distilbert-base-uncased-finetuned-sst-2-english
1115,network error,5,2025-07-29,Dashen Bank,Google Play,negative,0.9996863603591919,distilbert-base-uncased-finetuned-sst-2-english
1116,fast,5,2025-07-29,Dashen Bank,Google Play,positive,0.9989494681358337,distilbert-base-uncased-finetuned-sst-2-english
1117,100 good,5,2025-07-29,Dashen Bank,Google Play,positive,0.999860405921936,distilbert-base-uncased-finetuned-sst-2-english
1118,It stop working most of the time.,2,2025-07-28,Dashen Bank,Google Play,negative,0.999619722366333,distilbert-base-uncased-finetuned-sst-2-english
1119,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen Bank,Google Play,negative,0.9924798011779785,distilbert-base-uncased-finetuned-sst-2-english
1120,Best app,5,2025-07-25,Dashen Bank,Google Play,positive,0.999686598777771,distilbert-base-uncased-finetuned-sst-2-english
1121,"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Dashen Bank,Google Play,positive,0.9998588562011719,distilbert-base-uncased-finetuned-sst-2-english
1122,amazing product,5,2025-07-23,Dashen Bank,Google Play,positive,0.9998769760131836,distilbert-base-uncased-finetuned-sst-2-english
1123,"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen Bank,Google Play,negative,0.9994491934776306,distilbert-base-uncased-finetuned-sst-2-english
1124,like it,5,2025-07-22,Dashen Bank,Google Play,positive,0.9997184872627258,distilbert-base-uncased-finetuned-sst-2-english
1125,Great always one step ahead and most reliable bank,5,2025-07-22,Dashen Bank,Google Play,positive,0.9998666048049927,distilbert-base-uncased-finetuned-sst-2-english
1126,u need to start cash out service,4,2025-07-22,Dashen Bank,Google Play,negative,0.9963886737823486,distilbert-base-uncased-finetuned-sst-2-english
1127,all in one super app,5,2025-07-21,Dashen Bank,Google Play,positive,0.7361542582511902,distilbert-base-uncased-finetuned-sst-2-english
