review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model,noun_phrases,themes
1125,Great always one step ahead and most reliable bank,5,2025-07-22,Dashen Bank,Google Play,positive,0.9998666048049928,distilbert-base-uncased-finetuned-sst-2-english,['great always one step ahead and most reliable bank'],
1126,u need to start cash out service,4,2025-07-22,Dashen Bank,Google Play,negative,0.9963886737823486,distilbert-base-uncased-finetuned-sst-2-english,"['u', 'service']",
1127,all in one super app,5,2025-07-21,Dashen Bank,Google Play,positive,0.7361542582511902,distilbert-base-uncased-finetuned-sst-2-english,['one super app'],
1128,Fayla,5,2025-07-20,Dashen Bank,Google Play,positive,0.9678626656532288,distilbert-base-uncased-finetuned-sst-2-english,[],
1129,"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen Bank,Google Play,positive,0.9944331049919128,distilbert-base-uncased-finetuned-sst-2-english,"['the app', ""its' first phase"", 'one step booster', 'that', 'a user', 'a seamless banking service', 'multi step security features', 'his/her comfort zone', 'it', 'dashen bank', 'the logo']",Feature Requests / Suggestions
1130,ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen Bank,Google Play,negative,0.9382806420326232,distilbert-base-uncased-finetuned-sst-2-english,['app ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭'],
1131,"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen Bank,Google Play,positive,0.999806582927704,distilbert-base-uncased-finetuned-sst-2-english,"['best app', 'good job', 'dashen bank']",
1132,good application,5,2025-07-15,Dashen Bank,Google Play,positive,0.999854564666748,distilbert-base-uncased-finetuned-sst-2-english,['good application'],
1133,Excellent App ...,5,2025-07-15,Dashen Bank,Google Play,positive,0.9998494386672974,distilbert-base-uncased-finetuned-sst-2-english,['excellent app'],
1134,the worst app I have ever seen,1,2025-07-14,Dashen Bank,Google Play,negative,0.999790370464325,distilbert-base-uncased-finetuned-sst-2-english,"['the worst app', 'i']",
1135,very good compared to Amole!,5,2025-07-13,Dashen Bank,Google Play,positive,0.9998546838760376,distilbert-base-uncased-finetuned-sst-2-english,['amole'],
1136,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen Bank,Google Play,negative,0.9996408224105836,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'it', 'other mobile banking apps', 'it', 'very lazy app']",App Performance / Crashes
1137,👍😊😊😊,5,2025-07-12,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,[],
1138,Great application,5,2025-07-12,Dashen Bank,Google Play,positive,0.999858856201172,distilbert-base-uncased-finetuned-sst-2-english,['great application'],
1139,very nice app,4,2025-07-11,Dashen Bank,Google Play,positive,0.9998562335968018,distilbert-base-uncased-finetuned-sst-2-english,['very nice app'],
1140,I am entreated app.,5,2025-07-09,Dashen Bank,Google Play,negative,0.919956922531128,distilbert-base-uncased-finetuned-sst-2-english,['i'],
1141,Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen Bank,Google Play,negative,0.9998127818107604,distilbert-base-uncased-finetuned-sst-2-english,"['the number', 'bugs', 'this pile', 'human waste', 'the absolute worst banking app', 'i', 'do not recommend']",
1142,best app with best bank,5,2025-07-02,Dashen Bank,Google Play,positive,0.9995883107185364,distilbert-base-uncased-finetuned-sst-2-english,"['best app', 'best bank']",
1143,alway slow loading,1,2025-06-30,Dashen Bank,Google Play,negative,0.9991027116775512,distilbert-base-uncased-finetuned-sst-2-english,['alway slow loading'],App Performance / Crashes
1144,"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen Bank,Google Play,negative,0.9998034834861756,distilbert-base-uncased-finetuned-sst-2-english,"['worst app', 'any chance', 'your account', 'you']",
1145,Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Dashen Bank,Google Play,positive,0.9997710585594176,distilbert-base-uncased-finetuned-sst-2-english,['ethiopian amazing`s dashen bank🤝'],
1146,"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen Bank,Google Play,negative,0.998045802116394,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'an unpredictable app', 'i', 'transactions', 'i', 'the otp', 'it', 'goodness', 'the amole dashen app']",
1147,nice app but limit up to max 600000,5,2025-06-24,Dashen Bank,Google Play,negative,0.5572330355644226,distilbert-base-uncased-finetuned-sst-2-english,"['nice app', 'max']",
1148,Super,5,2025-06-21,Dashen Bank,Google Play,positive,0.998783528804779,distilbert-base-uncased-finetuned-sst-2-english,[],
1149,"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen Bank,Google Play,positive,0.9981334805488586,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'i', 'a withdraw system', 'the application', 'everything', 'me']",
1150,nice app but transaction limet not enough,5,2025-06-17,Dashen Bank,Google Play,negative,0.9785792231559752,distilbert-base-uncased-finetuned-sst-2-english,"['nice app', 'transaction']",
1151,"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen Bank,Google Play,negative,0.9935082197189332,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'an amazing application', 'bank transactions', 'ethiopia', 'it', 'so friendly btw', 'that account link', 'we', 'our mobile', 'it', 'the next one pls']",
1152,incredible,5,2025-06-14,Dashen Bank,Google Play,positive,0.99987530708313,distilbert-base-uncased-finetuned-sst-2-english,[],
1153,perfect,4,2025-06-14,Dashen Bank,Google Play,positive,0.9998517036437988,distilbert-base-uncased-finetuned-sst-2-english,[],
1154,Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen Bank,Google Play,negative,0.8349114060401917,distilbert-base-uncased-finetuned-sst-2-english,"['dashen bank', 'my choice🇪']",
1155,very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen Bank,Google Play,positive,0.9996474981307985,distilbert-base-uncased-finetuned-sst-2-english,['you'],UI / UX
1156,very good .,5,2025-06-09,Dashen Bank,Google Play,positive,0.9998475313186646,distilbert-base-uncased-finetuned-sst-2-english,[],
1157,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen Bank,Google Play,negative,0.9904449582099916,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'this mobile banking app', 'overall user interface', 'navigation', 'it', 'instant response', 'someone', 'money']",UI / UX
1158,love,3,2025-06-06,Dashen Bank,Google Play,positive,0.9998735189437866,distilbert-base-uncased-finetuned-sst-2-english,['love'],
1159,መቸሸጠ,5,2025-06-03,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,['መቸሸጠ'],
1160,gadaa,5,2025-06-01,Dashen Bank,Google Play,negative,0.72114497423172,distilbert-base-uncased-finetuned-sst-2-english,['gadaa'],
1161,Massive upgrade from the Amole app.,5,2025-05-31,Dashen Bank,Google Play,positive,0.9646419882774352,distilbert-base-uncased-finetuned-sst-2-english,"['massive upgrade', 'the amole app']",
1162,good,4,2025-05-31,Dashen Bank,Google Play,positive,0.999816119670868,distilbert-base-uncased-finetuned-sst-2-english,[],
1163,very good for this app,5,2025-05-31,Dashen Bank,Google Play,positive,0.9998138546943665,distilbert-base-uncased-finetuned-sst-2-english,['this app'],
1164,top,5,2025-05-31,Dashen Bank,Google Play,positive,0.9997069239616394,distilbert-base-uncased-finetuned-sst-2-english,[],
1165,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen Bank,Google Play,negative,0.999607503414154,distilbert-base-uncased-finetuned-sst-2-english,"['amole', 'new update']",Feature Requests / Suggestions
1166,Wow,5,2025-05-30,Dashen Bank,Google Play,positive,0.999592125415802,distilbert-base-uncased-finetuned-sst-2-english,[],
1167,wow to it saff and this app,5,2025-05-30,Dashen Bank,Google Play,positive,0.998571276664734,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'this app']",
1168,it too slow,3,2025-05-29,Dashen Bank,Google Play,negative,0.9996801614761353,distilbert-base-uncased-finetuned-sst-2-english,['it'],App Performance / Crashes
1169,ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen Bank,Google Play,negative,0.8337253928184509,distilbert-base-uncased-finetuned-sst-2-english,['ዳሽን'],
1170,👍👍👍,5,2025-05-28,Dashen Bank,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,[],
1171,nice application,5,2025-05-27,Dashen Bank,Google Play,positive,0.9998229146003724,distilbert-base-uncased-finetuned-sst-2-english,['nice application'],
1172,useless app ever loading take long,1,2025-05-27,Dashen Bank,Google Play,negative,0.9997350573539734,distilbert-base-uncased-finetuned-sst-2-english,"['useless app', 'take']",
1173,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen Bank,Google Play,positive,0.999617338180542,distilbert-base-uncased-finetuned-sst-2-english,"['game changer app', 'dashen bank super app', 'the three-click payment', 'money', 'the qr code payment', 'cashless shopping', 'i', 'the biometric login and easy airtime and bill payments', 'everything', 'i', 'one place', 'dashen bank', 'the bar', 'digital banking', 'ethiopia']",Feature Requests / Suggestions|Login / Access Issues|Transactions / Transfers|UI / UX
1174,very useful App,1,2025-05-26,Dashen Bank,Google Play,positive,0.9995785355567932,distilbert-base-uncased-finetuned-sst-2-english,['very useful app'],
1175,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen Bank,Google Play,negative,0.8351503014564514,distilbert-base-uncased-finetuned-sst-2-english,"['simple, robust features', 'the endless loading screen', 'the fun', 'i', 'it', 'days', 'the glitch', 'i', 'a higher rating']",Feature Requests / Suggestions
1176,Wawww,5,2025-05-24,Dashen Bank,Google Play,negative,0.9418039321899414,distilbert-base-uncased-finetuned-sst-2-english,['wawww'],
1177,very Nice,5,2025-05-23,Dashen Bank,Google Play,positive,0.9998563528060912,distilbert-base-uncased-finetuned-sst-2-english,[],
1178,its best,5,2025-05-23,Dashen Bank,Google Play,positive,0.9998121857643129,distilbert-base-uncased-finetuned-sst-2-english,[],
1179,it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen Bank,Google Play,negative,0.999786913394928,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'the other mobile bank app']",
1180,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen Bank,Google Play,positive,0.9996517896652222,distilbert-base-uncased-finetuned-sst-2-english,"['your financial freedom', '""experience seamless banking', 'your fingertips', 'dashen bank', 'your financial freedom', 'innovation', 'convenience', '""dashen bank mobile banking', 'innovation', 'convenience', 'reliable', '*', '* ""bank', 'confidence']",UI / UX
1181,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen Bank,Google Play,negative,0.9939862489700316,distilbert-base-uncased-finetuned-sst-2-english,"['nothing', 'the updated version', 'you', 'comments', 'the feed', 'you', 'this version', 'superapp']",
1182,The best app ever in finance sector,5,2025-05-18,Dashen Bank,Google Play,positive,0.9998089671134948,distilbert-base-uncased-finetuned-sst-2-english,"['the best app', 'finance sector']",
1183,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen Bank,Google Play,negative,0.9983357787132264,distilbert-base-uncased-finetuned-sst-2-english,"['its good app', 'other compitators', 'it', 'we', 'it', 'otp', 'pin', 'most user inter', 'their pin', 'otp', 'we', 'the litrecy level', 'our society', 'it', 'device', 'i', 'the needs', 'otp']",Login / Access Issues|Transactions / Transfers
1184,dashen bank or dashen super app?,1,2025-05-17,Dashen Bank,Google Play,negative,0.9937525391578674,distilbert-base-uncased-finetuned-sst-2-english,"['dashen bank', 'dashen super app']",
1185,wowwwe app,5,2025-05-17,Dashen Bank,Google Play,positive,0.9829692840576172,distilbert-base-uncased-finetuned-sst-2-english,['wowwwe app'],
1186,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen Bank,Google Play,negative,0.9994332194328308,distilbert-base-uncased-finetuned-sst-2-english,"['other bank accounts', 'a hastle and inconvenient .get']",Transactions / Transfers
1187,always lagging,1,2025-05-16,Dashen Bank,Google Play,negative,0.9998013377189636,distilbert-base-uncased-finetuned-sst-2-english,[],App Performance / Crashes
1188,Amazing Application...,5,2025-05-16,Dashen Bank,Google Play,positive,0.9998786449432372,distilbert-base-uncased-finetuned-sst-2-english,['amazing application'],
1189,Fantastic,5,2025-05-16,Dashen Bank,Google Play,positive,0.9998743534088136,distilbert-base-uncased-finetuned-sst-2-english,[],
1190,"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen Bank,Google Play,negative,0.9976341724395752,distilbert-base-uncased-finetuned-sst-2-english,"['dashen bank app', 'it']",
1191,its my choice,5,2025-05-15,Dashen Bank,Google Play,positive,0.9962010979652404,distilbert-base-uncased-finetuned-sst-2-english,['its my choice'],
1192,wow apo,5,2025-05-15,Dashen Bank,Google Play,positive,0.99947851896286,distilbert-base-uncased-finetuned-sst-2-english,['wow apo'],
1193,awesome app keep going,5,2025-05-14,Dashen Bank,Google Play,positive,0.9998502731323242,distilbert-base-uncased-finetuned-sst-2-english,['awesome app'],
1194,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen Bank,Google Play,positive,0.9992207288742064,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'ethiopian digital banking step', 'all fetures', 'simple fast', 'convince']",
1195,Game changer,5,2025-05-13,Dashen Bank,Google Play,positive,0.988757073879242,distilbert-base-uncased-finetuned-sst-2-english,['game changer'],
1196,Totally amazing,5,2025-05-13,Dashen Bank,Google Play,positive,0.9998782873153688,distilbert-base-uncased-finetuned-sst-2-english,[],
1197,super 😎,5,2025-05-13,Dashen Bank,Google Play,positive,0.9331682920455932,distilbert-base-uncased-finetuned-sst-2-english,['super 😎'],
1198,what a helpful app!!!!,5,2025-05-13,Dashen Bank,Google Play,positive,0.9990901947021484,distilbert-base-uncased-finetuned-sst-2-english,['what a helpful app'],
1199,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen Bank,Google Play,positive,0.9997262358665466,distilbert-base-uncased-finetuned-sst-2-english,"['honest, best banking', 'lifestyle app', 'ethiopia']",
1200,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen Bank,Google Play,positive,0.9966461062431335,distilbert-base-uncased-finetuned-sst-2-english,"['a', 'one digital platform', 'db superapp', 'your motto', 'always one step']",
1201,Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen Bank,Google Play,positive,0.9998630285263062,distilbert-base-uncased-finetuned-sst-2-english,"['amazing app', 'best design', 'it']",UI / UX
1202,its the best ever,5,2025-05-09,Dashen Bank,Google Play,positive,0.9998552799224854,distilbert-base-uncased-finetuned-sst-2-english,[],
1203,excellent game changer App,5,2025-05-08,Dashen Bank,Google Play,positive,0.9998358488082886,distilbert-base-uncased-finetuned-sst-2-english,"['excellent game changer', 'app']",
1204,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen Bank,Google Play,positive,0.9995176792144777,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'this application', 'it', 'the most favorable as well as preferrable mobile app']",
1205,it seems me logging out within minutes,1,2025-05-03,Dashen Bank,Google Play,negative,0.9982207417488098,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'me', 'minutes']",
1206,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen Bank,Google Play,negative,0.985798954963684,distilbert-base-uncased-finetuned-sst-2-english,"['nice app', 'especially gui', 'i', 'some error', 'you', 'dashen bank', 'the receipter', 'sms notification']",Feature Requests / Suggestions|UI / UX
1207,yes i want dashen super open,5,2025-05-02,Dashen Bank,Google Play,positive,0.999435007572174,distilbert-base-uncased-finetuned-sst-2-english,['i'],
1208,faster than this version,5,2025-05-01,Dashen Bank,Google Play,positive,0.9991979002952576,distilbert-base-uncased-finetuned-sst-2-english,['this version'],
1209,"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen Bank,Google Play,positive,0.9991565942764282,distilbert-base-uncased-finetuned-sst-2-english,"['best ui mobile banking app', 'team']",UI / UX
1210,thank you,4,2025-04-30,Dashen Bank,Google Play,positive,0.9998352527618408,distilbert-base-uncased-finetuned-sst-2-english,['you'],
1211,bad.,1,2025-04-30,Dashen Bank,Google Play,negative,0.9997698664665222,distilbert-base-uncased-finetuned-sst-2-english,[],
1212,dashen super app is secure band very easy,5,2025-04-29,Dashen Bank,Google Play,positive,0.9899651408195496,distilbert-base-uncased-finetuned-sst-2-english,"['dashen super app', 'secure band']",
1213,It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen Bank,Google Play,positive,0.9995939135551452,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'very fast and secured mobile banking app', 'i', 'this app']",
1214,best app I have ever seen,5,2025-04-29,Dashen Bank,Google Play,positive,0.9996102452278136,distilbert-base-uncased-finetuned-sst-2-english,"['best app', 'i']",
1215,best of best,5,2025-04-29,Dashen Bank,Google Play,positive,0.9997496008872986,distilbert-base-uncased-finetuned-sst-2-english,[],
1216,waw,5,2025-04-28,Dashen Bank,Google Play,negative,0.7346174716949463,distilbert-base-uncased-finetuned-sst-2-english,['waw'],
1217,best app,5,2025-04-28,Dashen Bank,Google Play,positive,0.999686598777771,distilbert-base-uncased-finetuned-sst-2-english,['best app'],
1218,Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen Bank,Google Play,negative,0.9992387294769288,distilbert-base-uncased-finetuned-sst-2-english,"['its slow', 'i', 'the recent transaction']",App Performance / Crashes
1219,wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen Bank,Google Play,positive,0.999722182750702,distilbert-base-uncased-finetuned-sst-2-english,['wowslnwoooo wowwww'],
1220,wow appl,5,2025-04-28,Dashen Bank,Google Play,positive,0.9994691014289856,distilbert-base-uncased-finetuned-sst-2-english,[],
1221,why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen Bank,Google Play,negative,0.9994646906852722,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'a pin number', 'i', 'my finger print']",Login / Access Issues
1222,very nice,5,2025-04-26,Dashen Bank,Google Play,positive,0.9998563528060912,distilbert-base-uncased-finetuned-sst-2-english,[],
1223,great,4,2025-04-26,Dashen Bank,Google Play,positive,0.9998630285263062,distilbert-base-uncased-finetuned-sst-2-english,[],
1224,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen Bank,Google Play,negative,0.9997708201408386,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'it', 'many features', 'a super app', 'high rating', 'their employees', 'the customers']",App Performance / Crashes|Feature Requests / Suggestions
1225,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen Bank,Google Play,positive,0.9996446371078492,distilbert-base-uncased-finetuned-sst-2-english,"['smooth and secure experience transfers', 'bill payments', 'tracking expenses', 'effortless', 'the intuitive design', 'banking', 'the go']",Transactions / Transfers|UI / UX
1226,Very easy and Fast.,5,2025-04-24,Dashen Bank,Google Play,positive,0.9995487332344056,distilbert-base-uncased-finetuned-sst-2-english,[],
1227,Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen Bank,Google Play,negative,0.9392759799957277,distilbert-base-uncased-finetuned-sst-2-english,"['incomparably user-friendly and fast app', 'mobile banking']",
1228,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen Bank,Google Play,negative,0.9993688464164734,distilbert-base-uncased-finetuned-sst-2-english,"['nothing', 'this app', 'repeatedly failed transaction', 'customer valuable time', 'you', 'system', 'it', 'a time', 'less traffic demand', 'your technical difficulty', 'customer']",
1229,execellent,5,2025-04-24,Dashen Bank,Google Play,negative,0.9866806864738464,distilbert-base-uncased-finetuned-sst-2-english,['execellent'],
1230,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen Bank,Google Play,positive,0.9998038411140442,distilbert-base-uncased-finetuned-sst-2-english,"['this super app', 'a total game-changer', 'everything', 'i', 'one place', 'it', 'it']",
1231,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen Bank,Google Play,negative,0.7598536610603333,distilbert-base-uncased-finetuned-sst-2-english,"['✍', '✍', 'digital banking game changer']",
1232,it is incredible product.,5,2025-04-23,Dashen Bank,Google Play,positive,0.9998867511749268,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'incredible product']",
1233,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen Bank,Google Play,positive,0.9997783303260804,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'this app', 'it', 'all the features', 'i', 'my tasks', 'me', 'a lot', 'time']",Feature Requests / Suggestions
1234,"It's an amazing app, experience it!!",5,2025-04-23,Dashen Bank,Google Play,positive,0.9998760223388672,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'an amazing app', 'it']",UI / UX
1235,This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen Bank,Google Play,positive,0.9997599720954896,distilbert-base-uncased-finetuned-sst-2-english,"['this', 'the best banking app', 'i', 'everyone', 'it']",
1236,It is the best application!!!,5,2025-04-22,Dashen Bank,Google Play,positive,0.9998468160629272,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'the best application']",
1237,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen Bank,Google Play,positive,0.9998323917388916,distilbert-base-uncased-finetuned-sst-2-english,"['exceptional digital experience', 'supperapp', 'new paradigm shift', 'the banking business', 'bravo dashen', 'it']",UI / UX
1238,its features are so dynamic,5,2025-04-22,Dashen Bank,Google Play,positive,0.999643087387085,distilbert-base-uncased-finetuned-sst-2-english,['its features'],Feature Requests / Suggestions
1239,fast &Friendly user Application.,5,2025-04-22,Dashen Bank,Google Play,positive,0.9993237257003784,distilbert-base-uncased-finetuned-sst-2-english,['fast &friendly user application'],
1240,"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen Bank,Google Play,positive,0.9997664093971252,distilbert-base-uncased-finetuned-sst-2-english,"['reliable', 'user friendly', 'it']",UI / UX
1241,"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen Bank,Google Play,positive,0.9874821901321412,distilbert-base-uncased-finetuned-sst-2-english,['dashen super app'],UI / UX
1242,i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen Bank,Google Play,positive,0.9995126724243164,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'this app', 'that', 'e']",
1243,Great for everyday banking and payments on the go,5,2025-04-22,Dashen Bank,Google Play,positive,0.9998255372047424,distilbert-base-uncased-finetuned-sst-2-english,"['everyday banking', 'payments', 'the go']",Transactions / Transfers
1244,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen Bank,Google Play,positive,0.9997794032096864,distilbert-base-uncased-finetuned-sst-2-english,"['dashen super app', 'its focus', 'simplicity', 'speed', 'quality', 'the user interface', 'transactions process', 'the overall quality', 'the app', 'dashen bank customers', 'ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።']",UI / UX
1245,making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen Bank,Google Play,positive,0.9998310804367064,distilbert-base-uncased-finetuned-sst-2-english,"['transactions', 'the new update']",
1246,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen Bank,Google Play,positive,0.9850903749465942,distilbert-base-uncased-finetuned-sst-2-english,"['the app', 'various usefull functions', 'which', 'easy the payment system', 'it', 'sellers', 'reasonable prices']",Transactions / Transfers
1247,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen Bank,Google Play,positive,0.999284565448761,distilbert-base-uncased-finetuned-sst-2-english,"['the app', 'great user interface', 'comprehensive payments', 'e-commerce platforms', 'it', 'unique features', 'chat banking', 'budget']",Feature Requests / Suggestions|Transactions / Transfers
1248,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen Bank,Google Play,negative,0.9886249303817748,distilbert-base-uncased-finetuned-sst-2-english,"['betam mirt', 'ena betam', 'yale ena michu application nw']",
1249,Convenient!,5,2025-04-22,Dashen Bank,Google Play,positive,0.9936902523040771,distilbert-base-uncased-finetuned-sst-2-english,[],
1250,It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen Bank,Google Play,positive,0.999864935874939,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'an amazing application', 'that', 'the needs', 'customers']",
1251,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen Bank,Google Play,positive,0.9731149673461914,distilbert-base-uncased-finetuned-sst-2-english,"['effecting payment', 'the app', 'convenience', 'the recipients', 'the payments']",Transactions / Transfers
1252,the best Supper App ever,5,2025-04-22,Dashen Bank,Google Play,positive,0.999849796295166,distilbert-base-uncased-finetuned-sst-2-english,['the best supper app'],
1253,"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen Bank,Google Play,positive,0.9990382194519044,distilbert-base-uncased-finetuned-sst-2-english,"['this', 'the best app', 'it', 'digital lending', 'gasification']",
1254,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen Bank,Google Play,positive,0.999815046787262,distilbert-base-uncased-finetuned-sst-2-english,"['a powerful, local solution', 'that', 'any global app', 'i', 'it', 'services', 'products']",
1255,Dashen bank is my number one choice,5,2025-04-22,Dashen Bank,Google Play,positive,0.9996331930160522,distilbert-base-uncased-finetuned-sst-2-english,"['dashen bank', 'my number one choice']",
1256,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen Bank,Google Play,positive,0.9994714856147766,distilbert-base-uncased-finetuned-sst-2-english,"['assefa genetu', '= dashen superup', 'the latest and inclussive .i']",
1257,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9991614818572998,distilbert-base-uncased-finetuned-sst-2-english,"['the app', 'multiple services', 'one place', 'it', 'daily tasks', 'a true all-in-one solution']",UI / UX
